Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00      18/18          std::allocator<ns3::Ptr<ns3::Application> >::allocator(std::allocator<ns3::Ptr<ns3::Application> > const&) [240]
[233]    0.0    0.00    0.00      18         __gnu_cxx::new_allocator<ns3::Ptr<ns3::Application> >::new_allocator(__gnu_cxx::new_allocator<ns3::Ptr<ns3::Application> > const&) [233]
-----------------------------------------------
                0.00    0.00      18/18          main [1]
[234]    0.0    0.00    0.00      18         EunetSwitch::getTerminals() const [234]
-----------------------------------------------
                0.00    0.00      18/18          std::vector<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > >::vector(std::vector<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > > const&) [86]
[235]    0.0    0.00    0.00      18         std::_Vector_base<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > >::_M_get_Tp_allocator() const [235]
-----------------------------------------------
                0.00    0.00      18/18          std::vector<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > >::vector(std::vector<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > > const&) [86]
[236]    0.0    0.00    0.00      18         std::vector<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > >::end() const [236]
                0.00    0.00    2199/2238        __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::Application> const*, std::vector<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > > >::__normal_iterator(ns3::Ptr<ns3::Application> const* const&) [154]
-----------------------------------------------
                0.00    0.00      18/18          std::vector<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > >::vector(std::vector<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > > const&) [86]
[237]    0.0    0.00    0.00      18         std::vector<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > >::size() const [237]
-----------------------------------------------
                0.00    0.00      18/18          std::vector<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > >::vector(std::vector<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > > const&) [86]
[238]    0.0    0.00    0.00      18         std::vector<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > >::begin() const [238]
                0.00    0.00      39/2238        __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::Application> const*, std::vector<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > > >::__normal_iterator(ns3::Ptr<ns3::Application> const* const&) [154]
-----------------------------------------------
                0.00    0.00       9/18          EunetSwitch::setUplinkPortIndex(int, unsigned int) [254]
                0.00    0.00       9/18          EunetSwitch::setDownlinkPortIndex(int, unsigned int) [256]
[239]    0.0    0.00    0.00      18         std::vector<int, std::allocator<int> >::size() const [239]
-----------------------------------------------
                0.00    0.00      18/18          std::_Vector_base<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > >::_Vector_impl::_Vector_impl(std::allocator<ns3::Ptr<ns3::Application> > const&) [242]
[240]    0.0    0.00    0.00      18         std::allocator<ns3::Ptr<ns3::Application> >::allocator(std::allocator<ns3::Ptr<ns3::Application> > const&) [240]
                0.00    0.00      18/18          __gnu_cxx::new_allocator<ns3::Ptr<ns3::Application> >::new_allocator(__gnu_cxx::new_allocator<ns3::Ptr<ns3::Application> > const&) [233]
-----------------------------------------------
                0.00    0.00      18/18          std::_Vector_base<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > >::_Vector_base(unsigned long, std::allocator<ns3::Ptr<ns3::Application> > const&) [243]
[241]    0.0    0.00    0.00      18         std::_Vector_base<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > >::_M_allocate(unsigned long) [241]
                0.00    0.00    1028/1028        __gnu_cxx::new_allocator<ns3::Ptr<ns3::Application> >::allocate(unsigned long, void const*) [175]
-----------------------------------------------
                0.00    0.00      18/18          std::_Vector_base<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > >::_Vector_base(unsigned long, std::allocator<ns3::Ptr<ns3::Application> > const&) [243]
[242]    0.0    0.00    0.00      18         std::_Vector_base<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > >::_Vector_impl::_Vector_impl(std::allocator<ns3::Ptr<ns3::Application> > const&) [242]
                0.00    0.00      18/18          std::allocator<ns3::Ptr<ns3::Application> >::allocator(std::allocator<ns3::Ptr<ns3::Application> > const&) [240]
-----------------------------------------------
                0.00    0.00      18/18          std::vector<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > >::vector(std::vector<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > > const&) [86]
[243]    0.0    0.00    0.00      18         std::_Vector_base<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > >::_Vector_base(unsigned long, std::allocator<ns3::Ptr<ns3::Application> > const&) [243]
                0.00    0.00      18/18          std::_Vector_base<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > >::_Vector_impl::_Vector_impl(std::allocator<ns3::Ptr<ns3::Application> > const&) [242]
                0.00    0.00      18/18          std::_Vector_base<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > >::_M_allocate(unsigned long) [241]
-----------------------------------------------
                0.00    0.00      11/11          std::allocator<ns3::Ptr<ns3::NetDevice> >::allocator(std::allocator<ns3::Ptr<ns3::NetDevice> > const&) [249]
[244]    0.0    0.00    0.00      11         __gnu_cxx::new_allocator<ns3::Ptr<ns3::NetDevice> >::new_allocator(__gnu_cxx::new_allocator<ns3::Ptr<ns3::NetDevice> > const&) [244]
-----------------------------------------------
                0.00    0.00      11/11          std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > >::vector(std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > const&) [57]
[245]    0.0    0.00    0.00      11         std::_Vector_base<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > >::_M_get_Tp_allocator() const [245]
-----------------------------------------------
                0.00    0.00      11/11          std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > >::vector(std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > const&) [57]
[246]    0.0    0.00    0.00      11         std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > >::end() const [246]
                0.00    0.00    6344/10226       __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >::__normal_iterator(ns3::Ptr<ns3::NetDevice> const* const&) [121]
-----------------------------------------------
                0.00    0.00      11/11          std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > >::vector(std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > const&) [57]
[247]    0.0    0.00    0.00      11         std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > >::size() const [247]
-----------------------------------------------
                0.00    0.00      11/11          std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > >::vector(std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > const&) [57]
[248]    0.0    0.00    0.00      11         std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > >::begin() const [248]
                0.00    0.00    3882/10226       __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >::__normal_iterator(ns3::Ptr<ns3::NetDevice> const* const&) [121]
-----------------------------------------------
                0.00    0.00      11/11          std::_Vector_base<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > >::_Vector_impl::_Vector_impl(std::allocator<ns3::Ptr<ns3::NetDevice> > const&) [251]
[249]    0.0    0.00    0.00      11         std::allocator<ns3::Ptr<ns3::NetDevice> >::allocator(std::allocator<ns3::Ptr<ns3::NetDevice> > const&) [249]
                0.00    0.00      11/11          __gnu_cxx::new_allocator<ns3::Ptr<ns3::NetDevice> >::new_allocator(__gnu_cxx::new_allocator<ns3::Ptr<ns3::NetDevice> > const&) [244]
-----------------------------------------------
                0.00    0.00      11/11          std::_Vector_base<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > >::_Vector_base(unsigned long, std::allocator<ns3::Ptr<ns3::NetDevice> > const&) [252]
[250]    0.0    0.00    0.00      11         std::_Vector_base<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > >::_M_allocate(unsigned long) [250]
                0.00    0.00    2732/2732        __gnu_cxx::new_allocator<ns3::Ptr<ns3::NetDevice> >::allocate(unsigned long, void const*) [149]
-----------------------------------------------
                0.00    0.00      11/11          std::_Vector_base<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > >::_Vector_base(unsigned long, std::allocator<ns3::Ptr<ns3::NetDevice> > const&) [252]
[251]    0.0    0.00    0.00      11         std::_Vector_base<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > >::_Vector_impl::_Vector_impl(std::allocator<ns3::Ptr<ns3::NetDevice> > const&) [251]
                0.00    0.00      11/11          std::allocator<ns3::Ptr<ns3::NetDevice> >::allocator(std::allocator<ns3::Ptr<ns3::NetDevice> > const&) [249]
-----------------------------------------------
                0.00    0.00      11/11          std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > >::vector(std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > const&) [57]
[252]    0.0    0.00    0.00      11         std::_Vector_base<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > >::_Vector_base(unsigned long, std::allocator<ns3::Ptr<ns3::NetDevice> > const&) [252]
                0.00    0.00      11/11          std::_Vector_base<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > >::_Vector_impl::_Vector_impl(std::allocator<ns3::Ptr<ns3::NetDevice> > const&) [251]
                0.00    0.00      11/11          std::_Vector_base<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > >::_M_allocate(unsigned long) [250]
-----------------------------------------------
                0.00    0.00       9/9           EunetSwitch::connectUpTo(int, ns3::Ptr<EunetSwitch>, int) [53]
[253]    0.0    0.00    0.00       9         EunetSwitch::setUplinkPortIndex(int) [253]
                0.00    0.00       9/9           EunetSwitch::setUplinkPortIndex(int, unsigned int) [254]
-----------------------------------------------
                0.00    0.00       9/9           EunetSwitch::setUplinkPortIndex(int) [253]
[254]    0.0    0.00    0.00       9         EunetSwitch::setUplinkPortIndex(int, unsigned int) [254]
                0.00    0.00       9/18          std::vector<int, std::allocator<int> >::size() const [239]
                0.00    0.00       9/594         std::vector<int, std::allocator<int> >::operator[](unsigned long) [191]
-----------------------------------------------
                0.00    0.00       9/9           EunetSwitch::connectUpTo(int, ns3::Ptr<EunetSwitch>, int) [53]
[255]    0.0    0.00    0.00       9         EunetSwitch::setDownlinkPortIndex(int) [255]
                0.00    0.00       9/9           EunetSwitch::setDownlinkPortIndex(int, unsigned int) [256]
-----------------------------------------------
                0.00    0.00       9/9           EunetSwitch::setDownlinkPortIndex(int) [255]
[256]    0.0    0.00    0.00       9         EunetSwitch::setDownlinkPortIndex(int, unsigned int) [256]
                0.00    0.00       9/18          std::vector<int, std::allocator<int> >::size() const [239]
                0.00    0.00       9/594         std::vector<int, std::allocator<int> >::operator[](unsigned long) [191]
-----------------------------------------------
                0.00    0.00       9/9           main [1]
[257]    0.0    0.00    0.00       9         ns3::Ptr<EunetSwitch>::Ptr() [257]
-----------------------------------------------
                0.00    0.00       9/9           std::allocator<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int> >::~allocator() [260]
[258]    0.0    0.00    0.00       9         __gnu_cxx::new_allocator<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int> >::~new_allocator() [258]
-----------------------------------------------
                0.00    0.00       9/9           EunetSwitch::connectUpTo(int, ns3::Ptr<EunetSwitch>, int) [53]
[259]    0.0    0.00    0.00       9         EunetSwitch::getUplinkCsmaHelper() const [259]
                0.00    0.00      36/2925        std::__shared_ptr<ns3::CsmaHelper, (__gnu_cxx::_Lock_policy)2>::operator->() const [148]
                0.00    0.00      18/4533        ns3::DataRateValue::~DataRateValue() [138]
                0.00    0.00      18/1170        ns3::MilliSeconds(unsigned long) [172]
                0.00    0.00      18/7726        ns3::TimeValue::~TimeValue() [124]
                0.00    0.00       9/585         std::shared_ptr<ns3::CsmaHelper>::shared_ptr<ns3::CsmaHelper>(ns3::CsmaHelper*) [194]
-----------------------------------------------
                0.00    0.00       9/9           std::_Vector_base<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>, std::allocator<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int> > >::_Vector_impl::~_Vector_impl() [261]
[260]    0.0    0.00    0.00       9         std::allocator<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int> >::~allocator() [260]
                0.00    0.00       9/9           __gnu_cxx::new_allocator<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int> >::~new_allocator() [258]
-----------------------------------------------
                0.00    0.00       9/9           std::_Vector_base<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>, std::allocator<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int> > >::~_Vector_base() [264]
[261]    0.0    0.00    0.00       9         std::_Vector_base<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>, std::allocator<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int> > >::_Vector_impl::~_Vector_impl() [261]
                0.00    0.00       9/9           std::allocator<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int> >::~allocator() [260]
-----------------------------------------------
                0.00    0.00       9/9           std::_Vector_base<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>, std::allocator<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int> > >::~_Vector_base() [264]
[262]    0.0    0.00    0.00       9         std::_Vector_base<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>, std::allocator<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int> > >::_M_deallocate(std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>*, unsigned long) [262]
                0.00    0.00      63/63          __gnu_cxx::new_allocator<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int> >::deallocate(std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>*, unsigned long) [209]
-----------------------------------------------
                0.00    0.00       9/9           std::vector<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>, std::allocator<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int> > >::~vector() [71]
[263]    0.0    0.00    0.00       9         std::_Vector_base<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>, std::allocator<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int> > >::_M_get_Tp_allocator() [263]
-----------------------------------------------
                0.00    0.00       9/9           std::vector<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>, std::allocator<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int> > >::~vector() [71]
[264]    0.0    0.00    0.00       9         std::_Vector_base<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>, std::allocator<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int> > >::~_Vector_base() [264]
                0.00    0.00       9/9           std::_Vector_base<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>, std::allocator<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int> > >::_M_deallocate(std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>*, unsigned long) [262]
                0.00    0.00       9/9           std::_Vector_base<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>, std::allocator<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int> > >::_Vector_impl::~_Vector_impl() [261]
-----------------------------------------------
                0.00    0.00       3/3           main [1]
[265]    0.0    0.00    0.00       3         ns3::Seconds(double) [265]
                0.00    0.00    5420/5420        ns3::Time::FromDouble(double, ns3::Time::Unit) [133]
-----------------------------------------------
                0.00    0.00       1/1           global constructors keyed to main [63]
[266]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [266]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[267]    0.0    0.00    0.00       1         ns3::Ptr<ns3::OutputStreamWrapper>::~Ptr() [267]
                0.00    0.00   15198/15198       ns3::SimpleRefCount<ns3::OutputStreamWrapper, ns3::empty, ns3::DefaultDeleter<ns3::OutputStreamWrapper> >::Unref() const [119]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.


Index by function name

  [63] global constructors keyed to main (EunetSwitchTest.cc) [111] __gnu_cxx::new_allocator<std::_List_node<ns3::AttributeConstructionList::Item> >::~new_allocator() [214] std::_Vector_base<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > >::_Vector_impl::~_Vector_impl()
 [266] __static_initialization_and_destruction_0(int, int) (EunetSwitchTest.cc) [209] __gnu_cxx::new_allocator<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int> >::deallocate(std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>*, unsigned long) [215] std::_Vector_base<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > >::_M_deallocate(ns3::Ptr<ns3::Application>*, unsigned long)
 [171] __gthread_active_p() (gthr-default.h) [258] __gnu_cxx::new_allocator<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int> >::~new_allocator() [210] std::_Vector_base<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > >::_M_get_Tp_allocator()
  [53] EunetSwitch::connectUpTo(int, ns3::Ptr<EunetSwitch>, int) [218] __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [243] std::_Vector_base<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > >::_Vector_base(unsigned long, std::allocator<ns3::Ptr<ns3::Application> > const&)
  [54] EunetSwitch::bridgeAllPorts() [219] __gnu_cxx::new_allocator<int>::new_allocator() [216] std::_Vector_base<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > >::~_Vector_base()
  [26] EunetSwitch::deployTerminals() [220] __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [19] std::_Vector_base<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > >::_M_allocate(unsigned long)
 [253] EunetSwitch::setUplinkPortIndex(int) [221] __gnu_cxx::new_allocator<int>::~new_allocator() [169] std::_Vector_base<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > >::_Vector_impl::_Vector_impl(std::allocator<ns3::Ptr<ns3::Node> > const&)
 [254] EunetSwitch::setUplinkPortIndex(int, unsigned int) [154] __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::Application> const*, std::vector<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > > >::__normal_iterator(ns3::Ptr<ns3::Application> const* const&) [145] std::_Vector_base<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > >::_Vector_impl::~_Vector_impl()
 [255] EunetSwitch::setDownlinkPortIndex(int) [181] __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::Application> const*, std::vector<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > > >::operator++() [146] std::_Vector_base<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > >::_M_deallocate(ns3::Ptr<ns3::Node>*, unsigned long)
 [256] EunetSwitch::setDownlinkPortIndex(int, unsigned int) [9] __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::Node> const*, std::vector<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > > >::__normal_iterator(ns3::Ptr<ns3::Node> const* const&) [139] std::_Vector_base<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > >::_M_get_Tp_allocator()
   [8] EunetSwitch::EunetSwitch(int, int, int, int, int, int) [151] __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::Node> const*, std::vector<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > > >::operator++() [20] std::_Vector_base<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > >::_Vector_base(unsigned long, std::allocator<ns3::Ptr<ns3::Node> > const&)
  [47] ns3::CsmaHelper::~CsmaHelper() [121] __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >::__normal_iterator(ns3::Ptr<ns3::NetDevice> const* const&) [147] std::_Vector_base<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > >::~_Vector_base()
  [46] ns3::CsmaHelper::~CsmaHelper() [162] __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >::operator++() [250] std::_Vector_base<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > >::_M_allocate(unsigned long)
 [131] ns3::int64x64_t::int64x64_t(ns3::int64x64_t const&) [173] __gnu_cxx::__exchange_and_add(int volatile*, int) (atomicity.h) [251] std::_Vector_base<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > >::_Vector_impl::_Vector_impl(std::allocator<ns3::Ptr<ns3::NetDevice> > const&)
 [132] ns3::int64x64_t::int64x64_t(double) [174] __gnu_cxx::__exchange_and_add_dispatch(int*, int) (atomicity.h) [187] std::_Vector_base<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > >::_Vector_impl::~_Vector_impl()
  [96] ns3::OnOffHelper::~OnOffHelper() [178] bool __gnu_cxx::operator!=<ns3::Ptr<ns3::Application> const*, std::vector<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > > >(__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::Application> const*, std::vector<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > > > const&, __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::Application> const*, std::vector<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > > > const&) [188] std::_Vector_base<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > >::_M_deallocate(ns3::Ptr<ns3::NetDevice>*, unsigned long)
 [232] EunetSwitch* ns3::PeekPointer<EunetSwitch>(ns3::Ptr<EunetSwitch> const&) [7] bool __gnu_cxx::operator!=<ns3::Ptr<ns3::Node> const*, std::vector<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > > >(__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::Node> const*, std::vector<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > > > const&, __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::Node> const*, std::vector<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > > > const&) [184] std::_Vector_base<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > >::_M_get_Tp_allocator()
 [120] ns3::Application* ns3::PeekPointer<ns3::Application>(ns3::Ptr<ns3::Application> const&) [161] bool __gnu_cxx::operator!=<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >(__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > > const&, __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > > const&) [252] std::_Vector_base<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > >::_Vector_base(unsigned long, std::allocator<ns3::Ptr<ns3::NetDevice> > const&)
  [28] ns3::Node* ns3::PeekPointer<ns3::Node>(ns3::Ptr<ns3::Node> const&) [234] EunetSwitch::getTerminals() const [189] std::_Vector_base<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > >::~_Vector_base()
 [110] ns3::NetDevice* ns3::PeekPointer<ns3::NetDevice>(ns3::Ptr<ns3::NetDevice> const&) [217] EunetSwitch::getUplinkPort(int) const [261] std::_Vector_base<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int>, std::allocator<std::pair<ns3::Ptr<ns3::Ipv4>, unsigned int> > >::_Vector_impl::~_Vector_impl()
